scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
clean_blowing,Clean blown wing,0.0,0.0,0.0,7.6,5.771898828379235,0.06269049325767205,-0.7188763832022951
clean_blowing,Clean blown wing,0.0,0.0,0.0,7.883333333333333,5.782234979721127,0.06415494507963737,-0.7047364196328122
clean_blowing,Clean blown wing,0.0,0.0,0.0,8.166666666666666,5.791120199402307,0.06601646329396746,-0.6903805771308764
clean_blowing,Clean blown wing,0.0,0.0,0.0,8.45,5.7984556083091086,0.06829649826930892,-0.6758589584662542
clean_blowing,Clean blown wing,0.0,0.0,0.0,8.733333333333333,5.8041693800926595,0.07098701756093441,-0.6612653079530731
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.016666666666666,5.808217898569115,0.07405598744706932,-0.6466948906151669
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.299999999999999,5.810578240373317,0.07746101566828961,-0.6322241058799292
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.583333333333332,5.811224578997015,0.08116404772049816,-0.6179180871543405
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.866666666666667,5.8100811865432735,0.0851397831053941,-0.6038418151840195
clean_blowing,Clean blown wing,0.0,0.0,0.0,10.149999999999999,5.806948534718424,0.08937555224348907,-0.5900639516843469
clean_blowing,Clean blown wing,0.0,0.0,0.0,10.433333333333334,5.801402032275116,0.09386536516233761,-0.5766515252492288
clean_blowing,Clean blown wing,0.0,0.0,0.0,10.716666666666665,5.792652337338181,0.09860229218076984,-0.5636496799389292
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.0,5.779336940644783,0.10357136644045381,-0.5510480568782098
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.283333333333331,5.759211887257363,0.10874167533905674,-0.5387425004599261
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.566666666666666,5.728737078487378,0.11405425044376943,-0.526496029170581
