alpha_deg,cl_clean_baseline,cl_flap_only,cl_blow_only,cl_all_high_lift,cd_clean_baseline,cd_flap_only,cd_blow_only,cd_all_high_lift,cm_clean_baseline,cm_flap_only,cm_blow_only,cm_all_high_lift,cambridge_clean_immersion_factor,cambridge_flap_immersion_factor,cambridge_clean_margin_m,cambridge_flap_margin_m
11.849999999999998,1.9086946941000882,2.1991121197440293,5.840270689851331,5.995221075078545,0.049502012247688465,3.106802579537123,0.12148848823279998,7.349405594068666,-0.1693849560142768,-0.35007224171341134,-0.5285815032409379,-0.90369606477552,0.999996833504807,0.9998382055197936,0.044320087113927945,0.030551576514442277
12.133333333333333,1.9133617661704898,2.205187194947199,5.842508518104356,5.998129116749985,0.05166202567882934,3.1036026625521913,0.12810926201148812,7.323542979211309,-0.16687338527339582,-0.34991252475473095,-0.521418759532171,-0.9009913470554991,0.9999958683807778,0.9997889019798187,0.04338892961449614,0.029620419015010474
12.416666666666668,1.9178578212018214,2.2102003280827622,5.8446036376185315,6.000481719698296,0.05383683415208617,3.0978880024826063,0.1352099888848493,7.295792204677681,-0.1645781005464978,-0.3498254900485621,-0.5153664786954013,-0.8990462447254646,0.9999946106195152,0.9997246561667626,0.04245876154844895,0.028690250948963283
12.7,1.9218391194507152,2.213974491003216,5.846396131616735,6.0022041216731346,0.05604148513050259,3.0893187680043304,0.1428463223624049,7.265611993561917,-0.16249308058427245,-0.34982071902147927,-0.5104534768376346,-0.8979238315234885,0.9999929720018141,0.9996409685404949,0.04152960566207878,0.02776109506259311
12.983333333333334,1.9249350217958259,2.2163240828561954,5.847713683887743,6.003218029063688,0.058299674585156766,3.0775067408180967,0.15107305644852148,7.232336556043469,-0.16061918289662286,-0.3499109537055012,-0.5067096069181456,-0.8976920280378483,0.9999908378835783,0.9995319952611794,0.0406014846769262,0.026832974077440536
13.266666666666666,1.926767208545995,2.21705981221794,5.848379613181966,6.00344289856281,0.06064170747243924,3.062009702088977,0.15993914044966712,7.195159260154664,-0.15896608275417226,-0.3501127106008401,-0.5041659864647173,-0.8984243863672177,0.9999880593364818,0.9993901507751678,0.03967442128922444,0.02590591068973877
13.55,1.9269635090906871,2.2159920193568112,5.8482183762216025,6.002796611909801,0.06310320506341943,3.0423268642705654,0.16948523552240227,7.153117476804847,-0.15755371121085965,-0.3504467051452721,-0.5028575786162116,-0.900201709252464,0.9999844429693743,0.9992055947875296,0.038748438169344146,0.02497992756985848
13.833333333333332,1.9251660947020617,2.2129323533679064,5.847058515132049,6.001195536192629,0.06572468361583686,3.0178961522983947,0.17974662594156993,7.105081377295651,-0.15641346875669893,-0.35093810830882055,-0.502831004558049,-0.9031153929792506,0.9999797377520157,0.9989655709419812,0.03782355796123929,0.024055047361753623
14.116666666666667,1.9210354974077268,2.207694190043125,5.844733668858488,5.998554070456295,0.0685519914715926,2.988094393028527,0.19076251619915308,7.049749112458433,-0.1555894520592343,-0.3516166263107553,-0.5041567184677459,-0.9072720457448573,0.9999736179662713,0.9986535558410501,0.03689980328189314,0.023131292682407475
14.399999999999999,1.914253514015294,2.2000926274427877,5.841082886978031,5.994783890849272,0.07163742065323249,2.9522417706353714,0.20259007939070264,6.985650380326849,-0.15513963679842593,-0.3525162926345101,-0.5069413857109588,-0.9127977558507431,0.999965661157239,0.9982481663886359,0.03597719672076545,0.022208686121279783
14.683333333333334,1.9045287822517614,2.189945127103133,5.835951811067913,5.989793181137571,0.07504109703823977,2.909612222834068,0.2153197480171928,6.911160680001046,-0.15513651719476917,-0.3536747190137711,-0.5113357602609144,-0.9198401542161028,0.9999553196321014,0.9977217606189017,0.035055760839239836,0.02128725023975417
14.966666666666665,1.8916086810509094,2.17707388280481,5.829196296738871,5.9834861619074715,0.07883189622549745,2.859451704567115,0.22908813309024054,6.8245297064598835,-0.15566628552332645,-0.35513141935458054,-0.5175354519512144,-0.9285670861850623,0.9999418836376308,0.997038652155684,0.03413551817007228,0.020367007570586612
15.25,1.875300388700637,2.1613108449654246,5.820689741256712,5.97576319466152,0.08308648949562308,2.8010062937372564,0.2440862005280596,6.723928780803569,-0.1568254941057264,-0.3569247725677392,-0.5257748235311163,-0.9391616159864858,0.9999244338125663,0.9961528415513422,0.03321649121683985,0.019447980617354185
15.533333333333331,1.8555019579723988,2.1425058798017105,5.810334508259584,5.966521576121578,0.08788421312762369,2.7335618080138326,0.2605617213262296,6.607523076496502,-0.158714500608116,-0.35908729885935337,-0.5363160911258303,-0.951813626433914,0.9999017798260142,0.9950051499914623,0.03229870245339067,0.018530191853905004
15.816666666666666,1.8322395368941302,2.1205373663335516,5.79807571601159,5.955656715193096,0.0932948107675085,2.6564958819444042,0.2788157460475732,6.4735740097196315,-0.16142782806283137,-0.3616391993376527,-0.5494359582950333,-0.9667082900660706,0.999872381236418,0.9935196244432465,0.031382174323294154,0.017613663723808487
16.099999999999998,1.8056974491411546,2.0953221059027207,5.783911470666379,5.943062537051595,0.09935730352840279,2.569342517838281,0.2991933574092268,6.3205751263808985,-0.1650425445697324,-0.3645804839731628,-0.5654112527272742,-0.9840114032111543,0.9998342454857152,0.9915990725487103,0.03046692923929227,0.016698418639806603
16.383333333333333,1.7762138644504726,2.0668177531738796,5.767887460258139,5.928628685956197,0.10605440886043487,2.4718686284975715,0.32207098407802515,6.147421024040869,-0.16960667081756997,-0.3678824516045345,-0.5845039358251944,-1.0038513590629172,0.999784796515093,0.9891195880432851,0.02955298958275142,0.01578447898326575
16.666666666666664,1.7442010744118068,2.035007344842056,5.750057822166416,5.912230791052894,0.11330167794978674,2.3641629632788126,0.3478483037011888,5.953603380623096,-0.17513065115038018,-0.3714798501846726,-0.606945324817068,-1.0262976942504185,0.9997207056715083,0.9859239560582536,0.02864037770311513,0.014871867103629463
16.95,1.7099474746535024,1.999854954879767,5.730393452646832,5.8937096713664445,0.1209903971616205,2.246739195092699,0.37696109148608914,5.7394208168184395,-0.18158521677475178,-0.3752654889195778,-0.6329192869459254,-1.051336695533109,0.9996376742682289,0.9818139029169486,0.027729115917357508,0.013960605317871841
17.233333333333334,1.6732879460455732,1.9612292752163603,5.7086321584286495,5.872837534687333,0.12912005259944873,2.1206491888805727,0.4099298357407548,5.5061782620401765,-0.18890416496215998,-0.37908816403885087,-0.6625425307950332,-1.0788450271099677,0.9995301542467594,0.9765413082278444,0.02681922650943755,0.013050715909951882
17.516666666666666,1.6332128539233626,1.9188139670374655,5.684102192378997,5.849275837051405,0.1379815385142542,1.9875766942000068,0.4474259664775432,5.256334186300769,-0.1969773931448964,-0.3827514944010123,-0.695835293842616,-1.1085622156589663,0.9993909897163711,0.9697987727203772,0.025910731729754208,0.01214222113026854
17.8,1.5876240729376179,1.8720601059044626,5.655612129174058,5.822540481432163,0.14824323528299838,1.8498488286131636,0.49028910437726236,4.993537917203437,-0.20561366457432873,-0.3860096787035083,-0.7326745173409664,-1.1400631532199315,0.9992109575514156,0.9612103910046544,0.02500365379460215,0.011235143195116482
18.083333333333332,1.533601536155557,1.8202768358113341,5.621569066754311,5.792002064742375,0.16084019440674385,1.7103214764475734,0.5394494930860377,4.722507978442627,-0.21448687810513192,-0.38856490944388067,-0.7727384918484691,-1.172735057574833,0.9989781795147603,0.9503242775322456,0.024098014885628682,0.010329504286143015
18.366666666666667,1.468630562850478,1.7629786891758963,5.5805260790544615,5.756954457237276,0.17674075601869985,1.5721569645625708,0.5957870504071391,4.448736539703798,-0.22313594290522143,-0.3900852613791447,-0.8154789487908519,-1.2057677474647392,0.9986773713461672,0.9366093819073547,0.023193837149291185,0.009425326549805518
18.65,1.3929065164651708,1.7005177174427732,5.532213050254595,5.716753615499289,0.1965628223307733,1.438497980680301,0.6599169471597631,4.178024789491949,-0.23108496399293602,-0.3902594981351797,-0.8601573341407671,-1.2381645091250262,0.9982888857169061,0.9194603818313452,0.02229114269631556,0.008522632096829894
