scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
clean_blowing,Clean blown wing,0.0,0.0,0.0,28.0,0.9909334738360929,0.6018114730141915,-0.2890379174825798
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-6.0,2.908467388376081,6.90825091226586,-0.760324311934813
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-5.716666666666667,2.98666997112305,6.941617999776993,-0.7803039120917128
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-5.433333333333334,3.0573017971801475,6.97439369813185,-0.798182937149871
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-5.15,3.1444759223410848,7.00865772163734,-0.8159078560494355
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-4.866666666666667,3.264154143935091,7.046806961078718,-0.8283411377419523
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-4.583333333333334,3.3733743801447953,7.088311259303561,-0.8353266756885867
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-4.3,3.4747674701956077,7.134210841670914,-0.8393544623799767
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-4.016666666666667,3.575375965707817,7.180822325303922,-0.8424571702757944
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-3.7333333333333334,3.676321483093038,7.226658769617575,-0.8453683969543524
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-3.45,3.7774138286430814,7.271731951195511,-0.8480375296909269
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-3.166666666666667,3.87815889583504,7.316138356404495,-0.8503682477799626
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-2.8833333333333333,3.9781849688815307,7.359715094080059,-0.8523525025884113
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-2.6,4.077027966012651,7.402296728350209,-0.8541526016527228
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-2.316666666666667,4.174363476697158,7.443878713391164,-0.8560669933331455
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-2.033333333333333,4.269410358202114,7.484409090525389,-0.8584670040304896
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-1.75,4.360131770477581,7.523448611248711,-0.8612211967231382
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-1.4666666666666668,4.445742695050223,7.560480948519496,-0.8623427488298363
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-1.1833333333333336,4.530018931434153,7.596129287479705,-0.8593432172352354
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-0.9000000000000004,4.609353932724593,7.631404335915922,-0.8556248566787461
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-0.6166666666666671,4.683435415158128,7.66619109394596,-0.8532943496381231
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-0.3333333333333339,4.756538671855587,7.701007971609005,-0.8518170449404576
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-0.04999999999999982,4.827266533930649,7.735482360514211,-0.8509248765376668
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,0.2333333333333334,4.893429103475858,7.768915852953956,-0.8501846013272407
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,0.5166666666666666,4.954934938225396,7.8011710010696875,-0.849190146458241
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,0.7999999999999998,5.012692748564005,7.832391480649979,-0.8478846355921774
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.083333333333333,5.067351333369617,7.862673809909202,-0.8463409164567874
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.3666666666666663,5.119131695082595,7.892001913455557,-0.8446173229242797
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.6499999999999995,5.1680296564812265,7.920280344739038,-0.8427348729296331
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.9333333333333336,5.2139879089447225,7.947371697006352,-0.8406918353210046
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,2.216666666666667,5.2569819291690525,7.973120324361195,-0.8384786165980114
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,2.5,5.297048003353366,7.997365264651702,-0.8360859875458135
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,2.783333333333333,5.3342818167734505,8.01994669430668,-0.8335084204803868
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.0666666666666664,5.368825055776833,8.040708805032624,-0.8307453597068168
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.3499999999999996,5.400848792227601,8.059500554932177,-0.8278021885933216
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.633333333333333,5.430537660268752,8.076175091880678,-0.8246910490035564
