airfoil,flap_deflection_deg,cmu,veff_mps,reynolds,reynolds_inf,q_ratio,alpha_deg,cl_local,cd_local,cm_local,cl_equiv,cd_equiv,cm_equiv,cx_equiv,cl_wing_ref,cd_wing_ref,cm_wing_ref,cx_wing_ref
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-2.0,0.03362271937661018,0.008215450552336129,-0.05802926100277828,0.5432891179798136,0.132748479811851,-0.9376596126591561,-0.11370709624325234,0.22461220799624584,0.08189588832887396,-0.534265280532445,-0.07400714655415042
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-1.7999999999999998,0.05351918478664109,0.008009163904536105,-0.05735484005195147,0.8631754322185091,0.12917449214832705,-0.9250381718075827,-0.10199775679058973,0.41885486732395827,0.07985352847412247,-0.528282272693141,-0.06665757625202291
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-1.5999999999999996,0.0731381253225078,0.007816120181186749,-0.056569536379572925,1.1764628356019682,0.12572614995554052,-0.9099489067341477,-0.09282836095325514,0.6133203202876787,0.07793194504769475,-0.5217245004736254,-0.06077665214954861
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-1.3999999999999995,0.09245061154313035,0.007639748671836468,-0.0556328366167712,1.4820532499323138,0.12247095134118287,-0.8918364620267977,-0.08622460347663444,0.806748973014262,0.07616280820437407,-0.5141227202439426,-0.05642943819467687
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-1.1999999999999993,0.11134426690963024,0.007483652176044998,-0.0545215227514098,1.7776604356339163,0.11947981478200596,-0.8704602093645188,-0.08222509963112518,0.9962930614313565,0.07455167571013871,-0.5050345936179585,-0.05367053767630692
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-1.0,0.1297906741836911,0.007350152158447718,-0.05325542859599197,2.0624752079437907,0.11679965988895243,-0.846270364634996,-0.08078671513916363,1.1797015738335341,0.0730934638701827,-0.4943649917207896,-0.05249370004035327
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-0.7999999999999998,0.14804763509393776,0.007240238572741038,-0.05191460028862649,2.340138301646261,0.11444397329533398,-0.8205963200491916,-0.08175938476953164,1.3575361750393897,0.07178317368339354,-0.4825655595229466,-0.05282201165461003
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-0.5999999999999996,0.16667477724156132,0.007156535568971035,-0.05062257157880206,2.6185873534364057,0.11243460975601313,-0.7953190514396907,-0.08500716344030436,1.5334026723742207,0.07063611865626321,-0.47051653023952433,-0.05457478388468233
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-0.39999999999999947,0.18634117441652462,0.007104907649773407,-0.04952003246023998,2.906733784492561,0.110829370727979,-0.7724624029662829,-0.0905340047279714,1.712094661339858,0.06969460237079997,-0.459302801950796,-0.05774032547693853
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,-0.1999999999999993,0.2076140001220789,0.007088609376996232,-0.048764053821215674,3.2110812645656863,0.10963663697492906,-0.7542137790202242,-0.09842720367046331,1.897506919579253,0.0689736345427184,-0.4501895861295241,-0.062349679117507203
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,0.0,0.23078015063331983,0.00710426904035134,-0.0484812124830716,3.5331841483233957,0.10876451328206214,-0.7422347674469183,-0.10876451328206214,2.0909866672637367,0.06842963660867352,-0.4441935879252729,-0.06842963660867352
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,0.20000000000000018,0.25574792439338867,0.0071450801715498315,-0.04869698961115736,3.868725041739455,0.10808435943508074,-0.7366443485821726,-0.12158807149023489,2.290642432757798,0.06799555084010607,-0.44148060884941437,-0.07599097083761917
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,0.40000000000000036,0.28213611580342973,0.007204443612592377,-0.0493359049235019,4.209546289539202,0.10749222513119311,-0.7361048936268854,-0.13687754400508254,2.492373335863612,0.0676158106633447,-0.4413925413020612,-0.08501406993109731
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,0.6000000000000005,0.30945978690185494,0.007277127306816502,-0.050274086727793155,4.5468644939827305,0.1069221694386095,-0.7386725823039108,-0.15453009021502873,2.691618274492151,0.06725461311094097,-0.44291276643746313,-0.0954369709916557
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,0.8000000000000007,0.3372656594050045,0.007359186939456894,-0.051385614484180185,4.873376905623426,0.10633781019444817,-0.7425050844199778,-0.17437041202799114,2.8845265965156974,0.06689188111822325,-0.44505960644900033,-0.10715964129945488
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,1.0,0.3651808036022518,0.007447685053253318,-0.052563540767263814,5.183876334979258,0.10572263907932468,-0.7461588680957056,-0.19617765372798746,3.0683188398383887,0.06651830967275581,-0.44705501954585036,-0.12005772608403775
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,1.2000000000000002,0.39291020635571333,0.007540504368369468,-0.053723606638841494,5.4750532238220275,0.10507404003119505,-0.7486178800278918,-0.21971185905485952,3.2412032697987443,0.06613226840705769,-0.4483452345558296,-0.13399640431118487
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,1.4000000000000004,0.420220944498061,0.007636243625471135,-0.05480154587590785,5.745093637323744,0.10439968602267191,-0.7492249414251558,-0.24473367290032072,3.402179067564787,0.06573786344070696,-0.4485673676320422,-0.148840885102677
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,1.6000000000000005,0.44693052717883125,0.007734117246817759,-0.055749829499075705,5.993327233925353,0.10371431957964529,-0.7476038245420871,-0.27101740070413144,3.5508626116121853,0.06534310034931722,-0.44751017100911805,-0.16446352705573813
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,1.8000000000000007,0.47290190079124045,0.00783380978448319,-0.05653545233780059,6.219957901239894,0.10303609899702305,-0.7435963629672682,-0.2983588560139644,3.6873528058289216,0.06495775982687386,-0.44508209051515873,-0.18074825771357467
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,2.0,0.4980419161890869,0.007935292738454097,-0.05713842290469942,6.425844983144764,0.10238287054903444,-0.7372123434437384,-0.32657925747063166,3.812117644694589,0.06459125932771606,-0.4412853619721027,-0.1975928992482956
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,2.200000000000001,0.522299991645184,0.008038648389296585,-0.0575502578220987,6.6123110349107375,0.10176918303767189,-0.7285855082255774,-0.35552630427840526,3.9258900871422204,0.06425100967073792,-0.43619263367721006,-0.21490997046971125
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,2.4000000000000004,0.545665248208887,0.008143940120038579,-0.057772114307689734,6.7809704574852505,0.10120457101268461,-0.7179328382608272,-0.3850733682347191,4.029572004127818,0.0639415731480214,-0.4299247940056541,-0.2326264474463578
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,2.5999999999999996,0.5681616612836902,0.00825113629875903,-0.057812614577217834,6.93358198527324,0.10069304899920747,-0.7055183942691164,-0.4151173898238605,4.124149551558628,0.06366455957323706,-0.4226309211250848,-0.25068276850297283
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,2.8000000000000007,0.5898415297969102,0.008360071780985098,-0.0576856489817475,7.071928875374337,0.10023341870910153,-0.691624421341085,-0.44557585134635097,4.2106234019122715,0.06341897960284398,-0.41447199168794224,-0.2690312499306883
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,3.0,0.6107778845205303,0.008470435874274929,-0.05740847973503898,7.197728060494359,0.09982007456728303,-0.6765317408694133,-0.4763832554469345,4.289955521105978,0.06320182113596155,-0.4056095459532992,-0.28763412967342483
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,3.200000000000001,0.6310564881203509,0.00858179569294591,-0.05700036071214693,7.3125665355004745,0.09944427033094723,-0.6605096977873218,-0.5074876826370328,4.363032310886716,0.06300879083729807,-0.39619950936084414,-0.3064615752012724
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,3.4000000000000004,0.6507682091429113,0.008693681874955216,-0.05648166127431141,7.417862521928522,0.09909601614180519,-0.6438132540229358,-0.538848115961944,4.4306432551104376,0.06283530238612794,-0.3863899233986253,-0.3254900855108604
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,3.6000000000000014,0.6700027587879703,0.008805778158907963,-0.05587324017735571,7.514849410647331,0.09876690198629787,-0.6266824733338652,-0.570433306745481,4.493473948801318,0.06267787718450875,-0.3763201238658013,-0.34470176044795436
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,3.8000000000000007,0.6888445523615562,0.008918255875478448,-0.05519574886805868,7.604579043020468,0.09845411638729326,-0.6093398483981176,-0.6022227759717047,4.552110975151772,0.06253612302961131,-0.36611905603761935,-0.3640847847571945
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,4.0,0.7073707774319701,0.009032227790542644,-0.0544686991461987,7.687938282669998,0.0981652225736549,-0.5919837385614481,-0.6342095619867578,4.607054337842535,0.062415102433800884,-0.35590184417623505,-0.3836349273367156
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,4.200000000000001,0.7256511745269901,0.009150142810971465,-0.05370936707691808,7.765672017220443,0.09792171566048916,-0.5747793755639135,-0.6664025626885869,4.658732811255057,0.06232709347432347,-0.3457652203908163,-0.40335690464092855
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,4.4,0.7437488033254032,0.009275839759054954,-0.05293174888314658,7.838406952528235,0.09775855306634117,-0.5578504282629527,-0.6988253978489813,4.707518231661481,0.06229127322380032,-0.3357830688720927,-0.42326390902985794
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,4.600000000000001,0.761720961929649,0.009414127548162288,-0.05214573625265555,7.906672106428466,0.09771874926856636,-0.5412733256724086,-0.7315105832566251,4.753735271155776,0.062330818912880566,-0.32600298100858366,-0.44337449906009035
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,4.800000000000001,0.7796194307909713,0.00957009318820886,-0.051356494491324865,7.9709135269796505,0.09784566961210381,-0.5250743638134295,-0.7644913644029852,4.797664461902406,0.06246880551339942,-0.3164437991328847,-0.46370793382403586
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,5.0,0.7974895894112186,0.00974848605542717,-0.05056394169741616,8.031503216719706,0.09817682657163614,-0.5092285413940636,-0.7977948623395485,4.83953916254926,0.06272492577578373,-0.3070938141884178,-0.48427986876439433
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,5.200000000000001,0.8153684992365402,0.009953304840954934,-0.04976249886867025,8.088744331201704,0.09874030966904039,-0.49366161558519683,-0.8314377032108852,4.879539955219082,0.06311362687445653,-0.2979108495806177,-0.505099172664007
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,5.4,0.8332818657422816,0.010187398126218522,-0.048941982183014134,8.142873727310803,0.09955178429059494,-0.4782635951468511,-0.8654220819909504,4.917789786468752,0.06364253201241879,-0.28882917443635714,-0.5261649862621891
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,5.600000000000001,0.85123850151216,0.01045187082218418,-0.0480912467651833,8.194059219544945,0.10061016779653695,-0.46292845452319104,-0.8997300551492724,4.954350124553419,0.0643101575246659,-0.2797816638959113,-0.5474630824417214
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,5.800000000000001,0.8692205307225201,0.010745520252197122,-0.047205402627885404,8.242389392978541,0.10189446638487111,-0.447625540537964,-0.9343181909371161,4.989217109745681,0.06510443185727517,-0.27074021893468436,-0.5689629502667617
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,6.0,0.8871723762222155,0.011065221079288966,-0.046292685750687984,8.28786714078892,0.1033700830261576,-0.43246119849418635,-0.9691218268886969,5.022322786392868,0.06600681683052087,-0.2617511622024131,-0.5906209074772819
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,6.200000000000001,0.9049996922468153,0.011408342020948967,-0.04537138493892664,8.330432366978087,0.10501265629044075,-0.4176390963089708,-1.0040797618666675,5.053554006659777,0.06700661462137125,-0.252914503426376,-0.6123952672632039
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,6.4,0.9225841081159629,0.011776613385536032,-0.04445442765556126,8.37001537308009,0.10684167894572891,-0.4033065815954374,-1.0391725091532882,5.082788865078411,0.06812085070815868,-0.2443003598014808,-0.6342693634801879
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,6.600000000000001,0.9398054432891361,0.012177826407745508,-0.04353795406545631,8.406589766247517,0.10893104693690975,-0.38944839243436463,-1.074438608450448,5.109933852127243,0.06940044037114487,-0.23589327508976243,-0.6562617435559123
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,6.800000000000001,0.9565801530878318,0.012621532405750126,-0.04260630897039667,8.440238928668434,0.11136416410751211,-0.37593026200471297,-1.1099385564072284,5.1349718039059535,0.07090331072743677,-0.22762155133677564,-0.6784055806873615
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,7.0,0.972918754787181,0.01311056248118403,-0.041646030829482976,8.47123381258247,0.11415407468106156,-0.3626132837779853,-1.1456868900897734,5.158021013771377,0.07264609482496326,-0.21942428647102352,-0.7007092360685587
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,7.200000000000001,0.9889396681983995,0.013636017709055242,-0.040660387402097785,8.500006712214502,0.11720254104681382,-0.34947891863686137,-1.1816116905640917,5.179337988051973,0.07457861292984451,-0.21131700184911822,-0.7231337160563324
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,7.4,1.0048056320281802,0.014180652355354078,-0.039672128290742285,8.526999795286022,0.12034010944689377,-0.3366663352900404,-1.2175778418671284,5.199244733656223,0.07660713653682744,-0.20340105211785614,-0.7456089153603206
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,7.600000000000001,1.0206447115248276,0.014727126928005872,-0.03870684240422869,8.552530692224375,0.12340651319486153,-0.32434543962578993,-1.2534492905638484,5.218055445363493,0.07864139537558357,-0.19578417558686015,-0.7680717505686413
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,7.800000000000001,1.0365132439643543,0.01526425361949053,-0.03777521792390145,8.576760565474897,0.12630600647641713,-0.3125758414844533,-1.2891373729304765,5.236045833938907,0.08062539635777505,-0.18850334240666522,-0.7904923949738933
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,8.0,1.0523996413813583,0.015788336878208416,-0.03687128478037794,8.59973348095967,0.1290151420823206,-0.301295448747605,-1.3246111515635342,5.2534410739599116,0.08254062944326279,-0.18152618010760502,-0.8128750346854708
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,8.200000000000001,1.0682469300146697,0.01630127292797076,-0.035980661170744895,8.621434203852408,0.13156167178089662,-0.2903868891908955,-1.3598825831349193,5.27040488280059,0.08439468188439142,-0.17479378370353826,-0.8352440787743651
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,8.4,1.0839767217138014,0.016807966541112242,-0.03508760970488588,8.641834085717615,0.1339988721685255,-0.27973045496275656,-1.394986672460075,5.28703830158968,0.08620897291880528,-0.1682494532513274,-0.857630718983419
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,8.600000000000001,1.0995057255830385,0.01731434381658229,-0.0341779399156647,8.660915735731406,0.13638680483940416,-0.2692230251675093,-1.4299663326551977,5.303389575121761,0.08801057752476023,-0.1618449100735205,-0.8800652016588604
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,8.8,1.1147534874640603,0.017826144976133745,-0.03323948525269108,8.678680357721962,0.13878172707960576,-0.2587790673071291,-1.4648632138941853,5.3194669935981445,0.08982762114062423,-0.1555376295116399,-0.9025733112499432
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,9.0,1.1296442389557169,0.018348333170643223,-0.032261843708680585,8.695145922062117,0.14123157436968053,-0.24832724240780735,-1.4997132800933608,5.335249881698718,0.0916868133907972,-0.14928795153009877,-0.9251749576719065
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,9.200000000000001,1.144106342080699,0.018884952772543744,-0.0312361117276294,8.710342671375505,0.14377545507041373,-0.23780764677365315,-1.5345458972297632,5.350696962234162,0.09361236911653653,-0.14305786977920473,-0.9478839497154227
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,9.4,1.1580717258885214,0.019439281594872855,-0.03015484246682265,8.724309296013617,0.1464454241777259,-0.22717087946455203,-1.5693851893534227,5.365752425710852,0.09562590849890013,-0.13681133351972694,-0.9707085373329338
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,9.600000000000001,1.1714764247627905,0.020014108819678845,-0.02901229432325938,8.737090755243626,0.1492689749845064,-0.21637912907336895,-1.6042522929891228,5.380350189160712,0.0977468645998396,-0.13051575785622824,-0.9936522790715848
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,9.8,1.184262397744197,0.020612000095783824,-0.02780494643400746,8.74873751734611,0.15227113424273134,-0.20540901957063085,-1.6391674095563877,5.394416763579112,0.09999295474671463,-0.12414442575569434,-1.0167148230217657
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,10.0,1.1963802824218666,0.021235484715326217,-0.02653217369720696,8.75930560012698,0.1554757320237896,-0.1942554729997939,-1.674151161392064,5.407872974053675,0.1023805018657446,-0.11767933099543185,-1.0398923989933295
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,10.2,1.2077925038699076,0.021887165524081882,-0.02519691977700706,8.768856811048657,0.15890595434682978,-0.1829355463758148,-1.7092252736324713,5.420634646695024,0.1049246198518517,-0.11111391028615474,-1.0631780288033592
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,10.400000000000002,1.2184760989243326,0.022569778889414558,-0.02380620110100662,8.77745874340446,0.16258448009319515,-0.1714912161065309,-1.7444128060481212,5.432612368552817,0.1076393644167032,-0.1044551358660839,-1.0865615492255296
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,10.600000000000001,1.2284246616026733,0.023286227300175114,-0.022371307215104212,8.785184256656134,0.16653345041731413,-0.15999032101043875,-1.7797381246245247,5.4437105249956215,0.11053792215125124,-0.09772456020563525,-1.1100295345216311
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,10.8,1.2376489517237295,0.024039593032320696,-0.02090761391340009,8.792110325293017,0.17077439755509022,-0.1485251919853587,-1.8152267042053662,5.453826013152,0.11363284825682751,-0.09095806842146664,-1.1335651859729126
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,11.0,1.246175934461812,0.024833132420809596,-0.019433985665267835,8.798316285182748,0.1753281758602314,-0.13720883852453644,-1.8509047948295096,5.46284735609275,0.11693631898461251,-0.08420429261576864,-1.1571482853590742
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,11.2,1.2540463071432921,0.02567024972783746,-0.01797181114404726,8.803881637304416,0.18021490826662392,-0.12616894385711191,-1.8867989813741741,5.470655435387824,0.12046034647033546,-0.07752189978421198,-1.1807554071257926
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,11.400000000000002,1.2613108582271142,0.026554454291728393,-0.016543784609251124,8.80888366809137,0.1854539641831624,-0.11554033099952332,-1.922935692852145,5.477127637239841,0.12421690138388625,-0.07097627592855954,-1.2043607295212873
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,11.600000000000001,1.2680262121842278,0.027489310609059167,-0.01517260170242312,8.81339518908161,0.19106399816114594,-0.1054569168721248,-1.95934074654653,5.482147543923572,0.1282178980257877,-0.06463641286401156,-1.2279379110093225
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,11.8,1.2742505802887478,0.028478395292064165,-0.013879761989421887,8.817482670883011,0.19706309015408144,-0.09604434379772903,-1.9960390258594145,5.485621806950547,0.13247502871575514,-0.05857291502348455,-1.2514634868537353
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,12.0,1.2800400446683284,0.029525275264363604,-0.012684649577196333,8.821204952547316,0.20346902854497173,-0.08741436968144568,-2.033054378829007,5.4875038572010695,0.13699952018056588,-0.05285784107028699,-1.2749219572859538
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,12.2,1.2854456886259653,0.030633516517959137,-0.01160399844581407,8.824612573902183,0.21029975629400693,-0.07966170138384467,-2.070409780343797,5.487820319229333,0.14180207822156748,-0.04756656284703087,-1.2983121170414451
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,12.400000000000002,1.2905116251827191,0.03180672211792354,-0.010651757328123262,8.827747644729827,0.21757395344913746,-0.07286336971374457,-2.1081277274606727,5.486690611636281,0.14689368759003157,-0.04278119285469895,-1.3216532960856344
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,12.600000000000001,1.2952737509773298,0.033048584536391534,-0.009839277825376296,8.83064406927293,0.22531166621260346,-0.06708015221417743,-2.1462307526075795,5.484323020850072,0.15228877122686077,-0.038594887962702565,-1.3449891651292614
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,12.8,1.2997589266543792,0.03436292659887197,-0.009175689257986914,8.833327911782137,0.23353484437122168,-0.06235915781786198,-2.1847418805318854,5.480957610579899,0.1580141212169757,-0.0351169651949211,-1.3683852924158568
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,13.0,1.3039842822286158,0.03575370454276911,-0.00866831603727418,8.835817721928683,0.24226765654236246,-0.05873664391914633,-2.2236848647386136,5.476696156156937,0.16413160372328478,-0.03248040977371413,-1.391913496001657
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,13.200000000000003,1.3079564488147886,0.037224960782883905,-0.008323040483895207,8.838124719662307,0.2515365449528463,-0.05624045809026838,-2.2630841433490807,5.471105153130411,0.17079166057421558,-0.030855773084178723,-1.4156107797059518
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,13.400000000000002,1.311670674232271,0.03878074137458282,-0.008144595048297367,8.840252833915514,0.2613701484472555,-0.05489204025922686,-2.302964636311703,5.462484141667204,0.1783385702568837,-0.030474687096496113,-1.4394027070017046
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,13.600000000000001,1.315109921547601,0.04042502432958318,-0.008136845144889843,8.842198661213878,0.2717994063841765,-0.054708431643480264,-2.3433517006565427,5.447148817089168,0.18743767229534863,-0.03164152001935914,-1.4630361907449214
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,13.8,1.3182441206055762,0.04216172557475491,-0.008303160043332128,8.843951432770368,0.28285827145099085,-0.05570496618487875,-2.3842716776778023,5.420483373898814,0.19902338875737802,-0.03464674061389273,-1.4862450762493677
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,14.0,1.3210297246869331,0.04399484752909917,-0.008646947216839763,8.845493049476083,0.29458543646595964,-0.05789916008428121,-2.4257534360690096,5.381904031922582,0.21369759001194483,-0.03952154666218566,-1.5093502836422759
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,14.200000000000003,1.3234096466666057,0.045928808477079704,-0.009172357783809856,8.84679818601578,0.307027306733284,-0.06131585817565008,-2.4678311312122747,5.339867910896729,0.23059886247197803,-0.04586278314883417,-1.533462033074747
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,14.400000000000002,1.325313571843273,0.04796894799779306,-0.009885091984346266,8.847834414026833,0.32024218110831176,-0.06599317995610371,-2.510548126182268,5.30739230497706,0.2471751172123819,-0.0530169716797681,-1.5593044498462725
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,14.600000000000001,1.3266586246922296,0.05012216013256184,-0.01079318049764122,8.848562279161518,0.3343053346537956,-0.07198847393448014,-2.5539617531679895,5.290795125164699,0.26127328548964324,-0.060404133962698656,-1.586483886166342
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,14.8,1.3273504242958596,0.05239757537728362,-0.011907608545189078,8.848935295831092,0.3493145033030608,-0.07938345113375816,-2.5981484153404915,5.2865985944569704,0.2729889285727951,-0.06771183871205207,-1.6143712658375964
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,15.0,1.327284670927793,0.05480720034654248,-0.013242679996144186,8.848899880989629,0.3653951855594651,-0.08828787976580123,-2.643208463939119,5.288184117728936,0.2836958144768202,-0.07496741672437748,-1.6427118776901923
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,15.200000000000003,1.3263495050186842,0.057366426336199,-0.014816067607206343,8.848395307511835,0.38270517362223916,-0.09884153655980436,-2.6892703030315603,5.291136575829526,0.2945308336616278,-0.08245822466156487,-1.6715058655075328
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,15.400000000000002,1.3244289075645113,0.06009432614684127,-0.016648541551087224,8.847353794855652,0.401437752866816,-0.11121437808367149,-2.736493216419017,5.293680340533637,0.3060707654355626,-0.09056088572464799,-1.700850616775203
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,15.600000000000001,1.321407329965714,0.06301366379058769,-0.018763399066263294,8.845700859475976,0.42182301195922256,-0.1256050359970702,-2.7850684232795455,5.295408735140475,0.31857742935096134,-0.0996179762308029,-1.7308822217159592
naca2412,0.0,2.0,16.088785241645674,381108.6559312477,94751.38121546962,16.178063159487227,15.8,1.3171755515986803,0.06615053952720021,-0.021185632127990895,8.843356024481617,0.44412665535779106,-0.14223775052924945,-2.8352178222048523,5.296360145610944,0.3322118850063127,-0.10990204483927282,-1.761754502280156
