is_feasible,n_props,prop_diameter_in,prop_pitch_ratio,prop_pitch_in,prop_family,solved_low_speed_rpm,solved_cruise_rpm,low_speed_power_w,cruise_power_w,loiter_energy_wh,low_speed_thrust_n,low_speed_drag_n,cruise_thrust_n,cruise_drag_n,low_speed_veff_mps,low_speed_required_veff_mps,low_speed_blown_span_fraction,low_speed_cl_required,cruise_cl_required,low_speed_clmax_blown_section,low_speed_thrust_to_drag,cruise_thrust_to_drag,low_speed_disk_loading_npm2,low_speed_momentum_coefficient,per_prop_low_speed_torque_nm,per_prop_cruise_torque_nm,per_prop_peak_shaft_power_w,per_prop_peak_current_a,motor_required_current_a,motor_required_kv_rpm_per_v,low_speed_tip_mach,cruise_tip_mach,blade_reynolds_low_speed,prop_reynolds_penalty_factor,prop_mass_kg_per_unit,motor_mass_kg_per_unit,esc_mass_kg_per_unit,propulsion_mass_kg_total,battery_mass_kg_estimate,total_built_mass_kg,mass_budget_margin_kg,packing_margin_m,fuselage_margin_m,inter_prop_margin_m,tip_margin_m,low_speed_thrust_margin_n,cruise_thrust_margin_n,low_speed_veff_margin_mps,low_speed_lift_margin,cruise_lift_margin,disk_loading_lower_margin_npm2,disk_loading_upper_margin_npm2
0,10,8.000,0.400,3.200,balanced,14000.0,5337.9,3798.901,134.017,40.205,124.065,inf,6.169,6.048,28.992,inf,0.000,7.148,1.144,3.200,0.000,1.020,382.570,18.085,0.18608,0.01597,272.801,25.668,25.668,1112.878,0.434,0.168,153734,1.000,0.0189,0.0493,0.0163,0.8442,0.9012,3.7454,1.2546,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.001,-inf,-inf,0.256,357.570,117.430
0,10,8.000,0.400,3.200,cruise,14000.0,5029.3,3219.264,108.238,32.471,102.378,inf,6.176,6.048,26.703,inf,0.000,7.148,1.144,3.200,0.000,1.021,315.698,14.924,0.15761,0.01343,231.067,21.752,21.752,1112.878,0.434,0.159,153734,1.000,0.0189,0.0427,0.0134,0.7498,0.7530,3.5028,1.4972,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.006,-inf,-inf,0.256,290.698,184.302
0,10,8.000,0.500,4.000,high_thrust,14000.0,6212.9,5427.713,255.823,76.747,159.862,inf,6.169,6.048,32.369,inf,0.000,7.148,1.144,3.200,0.000,1.020,492.955,23.303,0.26607,0.02720,390.075,36.674,36.674,1112.878,0.434,0.195,153734,1.000,0.0189,0.0670,0.0247,1.1069,1.4163,4.5232,0.4768,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.001,-inf,-inf,0.256,467.955,7.045
0,10,8.000,0.500,4.000,balanced,14000.0,5255.9,4539.406,148.840,44.652,134.143,inf,6.174,6.048,29.987,inf,0.000,7.148,1.144,3.200,0.000,1.021,413.646,19.554,0.22244,0.01816,326.117,30.672,30.672,1112.878,0.434,0.166,153734,1.000,0.0189,0.0575,0.0200,0.9642,1.0542,4.0185,0.9815,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.005,-inf,-inf,0.256,388.646,86.354
0,10,8.000,0.500,4.000,cruise,14000.0,4923.8,3846.484,118.093,35.428,110.695,inf,6.165,6.048,27.607,inf,0.000,7.148,1.144,3.200,0.000,1.019,341.342,16.136,0.18841,0.01509,276.227,25.990,25.990,1112.878,0.434,0.155,153734,1.000,0.0189,0.0498,0.0165,0.8522,0.8773,3.7295,1.2705,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.004,-inf,-inf,0.256,316.342,158.658
0,10,8.000,0.600,4.800,high_thrust,14000.0,6166.0,6278.462,284.373,85.312,170.396,inf,6.160,6.048,33.289,inf,0.000,7.148,1.144,3.200,0.000,1.018,525.437,24.839,0.30785,0.03059,451.329,42.422,42.422,1112.878,0.434,0.193,153734,1.000,0.0189,0.0760,0.0294,1.2431,1.6152,4.8583,0.1417,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.010,-inf,-inf,0.256,500.437,-25.437
0,10,8.000,0.600,4.800,balanced,14000.0,5189.5,5250.663,162.151,48.645,142.982,inf,6.164,6.048,30.830,inf,0.000,7.148,1.144,3.200,0.000,1.019,440.903,20.843,0.25737,0.02016,377.328,35.477,35.477,1112.878,0.434,0.164,153734,1.000,0.0189,0.0651,0.0238,1.0788,1.1994,4.2783,0.7217,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.005,-inf,-inf,0.256,415.903,59.097
0,10,8.000,0.600,4.800,cruise,14000.0,4841.8,4448.931,127.059,38.118,117.989,inf,6.160,6.048,28.372,inf,0.000,7.148,1.144,3.200,0.000,1.018,363.834,17.200,0.21800,0.01662,319.603,30.060,30.060,1112.878,0.434,0.153,153734,1.000,0.0189,0.0565,0.0196,0.9499,0.9956,3.9455,1.0545,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.009,-inf,-inf,0.256,338.834,136.166
0,10,8.000,0.700,5.600,high_thrust,14000.0,6130.9,7101.179,312.013,93.604,179.841,inf,6.176,6.048,34.090,inf,0.000,7.148,1.144,3.200,0.000,1.021,554.565,26.216,0.34825,0.03387,510.565,47.981,47.981,1112.878,0.434,0.192,153734,1.000,0.0190,0.0845,0.0340,1.3743,1.8076,5.1819,-0.1819,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.007,-inf,-inf,0.256,529.565,-54.565
0,10,8.000,0.700,5.600,balanced,14000.0,5138.7,5938.484,174.994,52.498,150.908,inf,6.176,6.048,31.563,inf,0.000,7.148,1.144,3.200,0.000,1.021,465.344,21.998,0.29115,0.02208,426.851,40.125,40.125,1112.878,0.434,0.162,153734,1.000,0.0190,0.0724,0.0275,1.1892,1.3397,4.5289,0.4711,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.007,-inf,-inf,0.256,440.344,34.656
0,10,8.000,0.700,5.600,cruise,14000.0,4779.3,5031.527,135.781,40.734,124.529,inf,6.179,6.048,29.039,inf,0.000,7.148,1.144,3.200,0.000,1.022,384.003,18.153,0.24661,0.01809,361.550,33.997,33.997,1112.878,0.434,0.151,153734,1.000,0.0190,0.0628,0.0226,1.0439,1.1102,4.1541,0.8459,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.009,-inf,-inf,0.256,359.003,115.997
0,10,8.000,0.800,6.400,high_thrust,14000.0,6099.6,7900.636,337.908,101.372,188.446,inf,6.172,6.048,34.801,inf,0.000,7.148,1.144,3.200,0.000,1.021,581.098,27.470,0.38751,0.03696,568.126,53.383,53.383,1112.878,0.434,0.191,153734,1.000,0.0190,0.0926,0.0385,1.5014,1.9926,5.4940,-0.4940,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.003,-inf,-inf,0.256,556.098,-81.098
0,10,8.000,0.800,6.400,balanced,14000.0,5091.8,6606.860,186.461,55.938,158.128,inf,6.158,6.048,32.215,inf,0.000,7.148,1.144,3.200,0.000,1.018,487.609,23.051,0.32398,0.02383,474.974,44.641,44.641,1112.878,0.434,0.161,153734,1.000,0.0190,0.0794,0.0312,1.2960,1.4741,4.7701,0.2299,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.012,-inf,-inf,0.256,462.609,12.391
0,10,8.000,0.800,6.400,cruise,14000.0,4720.7,5597.653,143.256,42.977,130.488,inf,6.163,6.048,29.631,inf,0.000,7.148,1.144,3.200,0.000,1.019,402.376,19.022,0.27441,0.01941,402.311,37.822,37.822,1112.878,0.434,0.149,153734,1.000,0.0190,0.0688,0.0257,1.1350,1.2195,4.3544,0.6456,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.006,-inf,-inf,0.256,377.376,97.624
0,10,8.000,0.900,7.200,high_thrust,14000.0,6072.3,8680.298,362.574,108.772,196.377,inf,6.162,6.048,35.443,inf,0.000,7.148,1.144,3.200,0.000,1.019,605.554,28.626,0.42580,0.03992,624.261,58.651,58.651,1112.878,0.434,0.191,153734,1.000,0.0190,0.1005,0.0430,1.6251,2.1719,5.7970,-0.7970,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.008,-inf,-inf,0.256,580.554,-105.554
0,10,8.000,0.900,7.200,balanced,14000.0,5056.6,7258.685,198.143,59.443,164.783,inf,6.175,6.048,32.803,inf,0.000,7.148,1.144,3.200,0.000,1.021,508.130,24.021,0.35599,0.02558,521.905,49.045,49.045,1112.878,0.434,0.160,153734,1.000,0.0190,0.0861,0.0349,1.3999,1.6061,5.0060,-0.0060,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.006,-inf,-inf,0.256,483.130,-8.130
0,10,8.000,0.900,7.200,cruise,14000.0,4673.8,6149.760,150.695,45.209,135.979,inf,6.168,6.048,30.165,inf,0.000,7.148,1.144,3.200,0.000,1.020,419.310,19.822,0.30153,0.02070,442.063,41.552,41.552,1112.878,0.434,0.148,153734,1.000,0.0190,0.0747,0.0287,1.2234,1.3264,4.5498,0.4502,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.001,-inf,-inf,0.256,394.310,80.690
0,10,9.000,0.400,3.600,high_thrust,14000.0,5404.3,8219.964,253.093,75.928,239.456,inf,6.156,6.048,34.863,inf,0.000,7.148,1.144,3.200,0.000,1.018,583.424,34.906,0.40320,0.03093,591.117,55.540,55.540,1112.878,0.489,0.191,194544,1.000,0.0254,0.0959,0.0404,1.6157,1.8762,5.4919,-0.4919,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.013,-inf,-inf,0.256,558.424,-83.424
0,10,9.000,0.400,3.600,balanced,14000.0,4505.9,6859.443,140.330,42.099,200.098,inf,6.180,6.048,32.213,inf,0.000,7.148,1.144,3.200,0.000,1.022,487.529,29.169,0.33638,0.01989,493.160,46.348,46.348,1112.878,0.489,0.160,194544,1.000,0.0254,0.0820,0.0326,1.3999,1.4239,4.8238,0.1762,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.011,-inf,-inf,0.256,462.529,12.471
0,10,9.000,0.400,3.600,cruise,14000.0,4166.0,5805.728,107.497,32.249,164.783,inf,6.158,6.048,29.602,inf,0.000,7.148,1.144,3.200,0.000,1.018,401.486,24.021,0.28463,0.01609,417.292,39.228,39.228,1112.878,0.489,0.148,194544,1.000,0.0254,0.0710,0.0268,1.2319,1.1826,4.4145,0.5855,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.011,-inf,-inf,0.256,376.486,98.514
0,10,9.000,0.500,4.500,high_thrust,14000.0,5361.3,9824.524,289.559,86.868,258.908,inf,6.151,6.048,36.092,inf,0.000,7.148,1.144,3.200,0.000,1.017,630.816,37.742,0.48200,0.03585,706.646,66.382,66.382,1112.878,0.489,0.189,194544,1.000,0.0254,0.1118,0.0498,1.8695,2.2165,6.0860,-1.0860,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.018,-inf,-inf,0.256,605.816,-130.816
0,10,9.000,0.500,4.500,balanced,14000.0,4443.4,8198.102,156.575,46.972,216.352,inf,6.173,6.048,33.336,inf,0.000,7.148,1.144,3.200,0.000,1.021,527.132,31.538,0.40212,0.02268,589.543,55.393,55.393,1112.878,0.489,0.158,194544,1.000,0.0254,0.0956,0.0402,1.6126,1.6795,5.2921,-0.2921,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.004,-inf,-inf,0.256,502.132,-27.132
0,10,9.000,0.500,4.500,cruise,14000.0,4087.9,6938.449,118.016,35.405,178.169,inf,6.159,6.048,30.622,inf,0.000,7.148,1.144,3.200,0.000,1.018,434.099,25.972,0.34026,0.01817,498.848,46.881,46.881,1112.878,0.489,0.146,194544,1.000,0.0254,0.0828,0.0331,1.4128,1.3924,4.8052,0.1948,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.010,-inf,-inf,0.256,409.099,65.901
0,10,9.000,0.600,5.400,high_thrust,14000.0,5330.1,11365.709,324.346,97.304,275.968,inf,6.170,6.048,37.133,inf,0.000,7.148,1.144,3.200,0.000,1.020,672.382,40.229,0.55769,0.04055,817.611,76.795,76.795,1112.878,0.489,0.188,194544,1.000,0.0254,0.1267,0.0591,2.1125,2.5430,6.6555,-1.6555,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.000,-inf,-inf,0.256,647.382,-172.382
0,10,9.000,0.600,5.400,balanced,14000.0,4396.5,9483.888,171.848,51.554,230.608,inf,6.182,6.048,34.287,inf,0.000,7.148,1.144,3.200,0.000,1.022,561.866,33.616,0.46527,0.02531,682.120,64.080,64.080,1112.878,0.489,0.156,194544,1.000,0.0254,0.1084,0.0478,1.8161,1.9243,5.7405,-0.7405,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.013,-inf,-inf,0.256,536.866,-61.866
0,10,9.000,0.600,5.400,cruise,14000.0,4029.3,8026.430,127.887,38.366,189.909,inf,6.177,6.048,31.485,inf,0.000,7.148,1.144,3.200,0.000,1.021,462.703,27.683,0.39369,0.02012,577.183,54.233,54.233,1112.878,0.489,0.144,194544,1.000,0.0254,0.0939,0.0392,1.5858,1.5935,5.1793,-0.1793,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.007,-inf,-inf,0.256,437.703,37.297
0,10,9.000,0.700,6.300,high_thrust,14000.0,5302.7,12856.111,356.723,107.017,291.266,inf,6.159,6.048,38.039,inf,0.000,7.148,1.144,3.200,0.000,1.018,709.655,42.459,0.63088,0.04496,924.920,86.866,86.866,1112.878,0.489,0.187,194544,1.000,0.0255,0.1409,0.0683,2.3471,2.8561,7.2032,-2.2032,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.011,-inf,-inf,0.256,684.655,-209.655
0,10,9.000,0.700,6.300,balanced,14000.0,4357.4,10727.307,185.981,55.794,243.392,inf,6.181,6.048,35.116,inf,0.000,7.148,1.144,3.200,0.000,1.022,593.013,35.480,0.52633,0.02777,771.646,72.482,72.482,1112.878,0.489,0.155,194544,1.000,0.0255,0.1206,0.0552,2.0125,2.1598,6.1723,-1.1723,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.012,-inf,-inf,0.256,568.013,-93.013
0,10,9.000,0.700,6.300,cruise,14000.0,3978.5,9078.562,136.648,40.994,200.436,inf,6.172,6.048,32.237,inf,0.000,7.148,1.144,3.200,0.000,1.020,488.353,29.218,0.44536,0.02189,652.936,61.342,61.342,1112.878,0.489,0.142,194544,1.000,0.0255,0.1044,0.0454,1.7525,1.7864,5.5389,-0.5389,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.003,-inf,-inf,0.256,463.353,11.647
0,10,9.000,0.800,7.200,high_thrust,14000.0,5283.2,14304.377,388.843,116.653,305.202,inf,6.191,6.048,38.843,inf,0.000,7.148,1.144,3.200,0.000,1.024,743.609,44.490,0.70201,0.04930,1029.195,96.651,96.651,1112.878,0.489,0.187,194544,1.000,0.0255,0.1545,0.0775,2.5746,3.1617,7.7364,-2.7364,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.022,-inf,-inf,0.256,718.609,-243.609
0,10,9.000,0.800,7.200,balanced,14000.0,4322.3,11935.573,198.866,59.660,255.037,inf,6.157,6.048,35.851,inf,0.000,7.148,1.144,3.200,0.000,1.018,621.386,37.177,0.58567,0.03004,858.641,80.646,80.646,1112.878,0.489,0.154,194544,1.000,0.0255,0.1322,0.0626,2.2028,2.3870,6.5898,-1.5898,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.012,-inf,-inf,0.256,596.386,-121.386
0,10,9.000,0.800,7.200,cruise,14000.0,3935.5,10100.949,144.799,43.440,210.026,inf,6.166,6.048,32.904,inf,0.000,7.148,1.144,3.200,0.000,1.019,511.718,30.616,0.49557,0.02355,726.548,68.250,68.250,1112.878,0.489,0.140,194544,1.000,0.0255,0.1145,0.0514,1.9142,1.9731,5.8873,-0.8873,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.004,-inf,-inf,0.256,486.718,-11.718
0,10,9.000,0.900,8.100,high_thrust,14000.0,5263.7,15716.783,418.698,125.609,318.046,inf,6.181,6.048,39.569,inf,0.000,7.148,1.144,3.200,0.000,1.022,774.904,46.362,0.77137,0.05338,1130.888,106.194,106.194,1112.878,0.489,0.186,194544,1.000,0.0255,0.1675,0.0866,2.7963,3.4569,8.2532,-3.2532,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.011,-inf,-inf,0.256,749.904,-274.904
0,10,9.000,0.900,8.100,balanced,14000.0,4294.9,13113.921,211.700,63.510,265.771,inf,6.161,6.048,36.515,inf,0.000,7.148,1.144,3.200,0.000,1.019,647.537,38.742,0.64354,0.03229,943.482,88.608,88.608,1112.878,0.489,0.153,194544,1.000,0.0255,0.1433,0.0700,2.3883,2.6091,6.9973,-1.9973,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.008,-inf,-inf,0.256,622.537,-147.537
0,10,9.000,0.900,8.100,cruise,14000.0,3900.4,11098.020,152.752,45.826,218.865,inf,6.172,6.048,33.506,inf,0.000,7.148,1.144,3.200,0.000,1.020,533.254,31.905,0.54454,0.02516,798.337,74.987,74.987,1112.878,0.489,0.139,194544,1.000,0.0255,0.1241,0.0575,2.0715,2.1552,6.2267,-1.2267,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.003,-inf,-inf,0.256,508.254,-33.254
0,10,10.000,0.400,4.000,high_thrust,14000.0,4759.8,13968.358,285.201,85.560,368.015,inf,6.184,6.048,38.435,inf,0.000,7.148,1.144,3.200,0.000,1.022,726.286,53.646,0.68550,0.03975,1005.002,94.381,94.381,1112.878,0.543,0.187,240155,1.000,0.0330,0.1513,0.0754,2.5970,2.8985,7.4955,-2.4955,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.015,-inf,-inf,0.256,701.286,-226.286
0,10,10.000,0.400,4.000,balanced,14000.0,3892.6,11637.108,148.625,44.587,306.570,inf,6.181,6.048,35.429,inf,0.000,7.148,1.144,3.200,0.000,1.022,605.025,44.690,0.57102,0.02449,837.152,78.629,78.629,1112.878,0.543,0.154,240155,1.000,0.0330,0.1293,0.0608,2.2310,2.2368,6.4678,-1.4678,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.012,-inf,-inf,0.256,580.025,-105.025
0,10,10.000,0.400,4.000,cruise,14000.0,3541.0,9840.991,108.540,32.562,252.075,inf,6.156,6.048,32.499,inf,0.000,7.148,1.144,3.200,0.000,1.018,497.476,36.746,0.48281,0.01913,707.831,66.493,66.493,1112.878,0.543,0.140,240155,1.000,0.0330,0.1119,0.0499,1.9483,1.8572,5.8055,-0.8055,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.013,-inf,-inf,0.256,472.476,2.524
0,10,10.000,0.500,5.000,high_thrust,14000.0,4724.6,16696.389,327.774,98.332,397.909,inf,6.145,6.048,39.806,inf,0.000,7.148,1.144,3.200,0.000,1.016,785.283,58.004,0.81948,0.04624,1201.420,112.813,112.813,1112.878,0.543,0.185,240155,1.000,0.0331,0.1764,0.0930,3.0250,3.4383,8.4632,-3.4632,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.024,-inf,-inf,0.256,760.283,-285.283
0,10,10.000,0.500,5.000,balanced,14000.0,3845.7,13909.518,166.933,50.080,331.473,inf,6.180,6.048,36.681,inf,0.000,7.148,1.144,3.200,0.000,1.022,654.171,48.320,0.68261,0.02806,1000.765,93.983,93.983,1112.878,0.543,0.152,240155,1.000,0.0331,0.1508,0.0750,2.5883,2.6521,7.2404,-2.2404,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.011,-inf,-inf,0.256,629.171,-154.171
0,10,10.000,0.500,5.000,cruise,14000.0,3482.4,11762.366,119.971,35.991,272.551,inf,6.174,6.048,33.634,inf,0.000,7.148,1.144,3.200,0.000,1.021,537.886,39.730,0.57717,0.02171,846.170,79.475,79.475,1112.878,0.543,0.138,240155,1.000,0.0331,0.1305,0.0615,2.2512,2.2003,6.4515,-1.4515,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.005,-inf,-inf,0.256,512.886,-37.886
0,10,10.000,0.600,6.000,high_thrust,14000.0,4701.2,19316.669,369.159,110.748,424.128,inf,6.169,6.048,40.967,inf,0.000,7.148,1.144,3.200,0.000,1.020,837.028,61.826,0.94816,0.05253,1390.080,130.518,130.518,1112.878,0.543,0.185,240155,1.000,0.0331,0.2000,0.1104,3.4356,3.9578,9.3933,-4.3933,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.001,-inf,-inf,0.256,812.028,-337.028
0,10,10.000,0.600,6.000,balanced,14000.0,3806.6,16092.173,183.363,55.009,353.315,inf,6.150,6.048,37.740,inf,0.000,7.148,1.144,3.200,0.000,1.017,697.276,51.504,0.78981,0.03131,1157.916,108.731,108.731,1112.878,0.543,0.150,240155,1.000,0.0331,0.1709,0.0890,2.9308,3.0488,7.9796,-2.9796,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.019,-inf,-inf,0.256,672.276,-197.276
0,10,10.000,0.600,6.000,cruise,14000.0,3435.5,13607.852,130.278,39.083,290.510,inf,6.180,6.048,34.595,inf,0.000,7.148,1.144,3.200,0.000,1.022,573.329,42.348,0.66780,0.02407,979.045,91.945,91.945,1112.878,0.543,0.136,240155,1.000,0.0331,0.1480,0.0731,2.5414,2.5285,7.0700,-2.0700,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.010,-inf,-inf,0.256,548.329,-73.329
0,10,10.000,0.700,7.000,high_thrust,14000.0,4681.6,21850.611,408.361,122.508,447.640,inf,6.177,6.048,41.978,inf,0.000,7.148,1.144,3.200,0.000,1.021,883.428,65.254,1.07261,0.05850,1572.524,147.639,147.639,1112.878,0.543,0.184,240155,1.000,0.0332,0.2224,0.1277,3.8325,4.4585,10.2910,-5.2910,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.008,-inf,-inf,0.256,858.428,-383.428
0,10,10.000,0.700,7.000,balanced,14000.0,3779.3,18202.910,199.766,59.930,372.901,inf,6.173,6.048,38.663,inf,0.000,7.148,1.144,3.200,0.000,1.021,735.930,54.359,0.89347,0.03452,1309.889,122.993,122.993,1112.878,0.543,0.149,240155,1.000,0.0332,0.1901,0.1030,3.2618,3.4334,8.6951,-3.6951,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.004,-inf,-inf,0.256,710.930,-235.930
0,10,10.000,0.700,7.000,cruise,14000.0,3396.5,15392.529,139.714,41.914,306.614,inf,6.177,6.048,35.431,inf,0.000,7.148,1.144,3.200,0.000,1.021,605.111,44.696,0.75545,0.02626,1107.542,104.004,104.004,1112.878,0.543,0.135,240155,1.000,0.0332,0.1645,0.0845,2.8217,2.8449,7.6665,-2.6665,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.008,-inf,-inf,0.256,580.111,-105.111
0,10,10.000,0.800,8.000,high_thrust,14000.0,4666.0,24312.914,446.274,133.882,469.057,inf,6.195,6.048,42.876,inf,0.000,7.148,1.144,3.200,0.000,1.024,925.696,68.376,1.19353,0.06429,1749.810,164.276,164.276,1112.878,0.543,0.183,240155,1.000,0.0332,0.2438,0.1448,4.2182,4.9447,11.1629,-6.1629,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.026,-inf,-inf,0.256,900.696,-425.696
0,10,10.000,0.800,8.000,balanced,14000.0,3755.9,20253.972,215.215,64.565,390.743,inf,6.186,6.048,39.482,inf,0.000,7.148,1.144,3.200,0.000,1.023,771.140,56.960,0.99419,0.03757,1457.566,136.851,136.851,1112.878,0.543,0.149,240155,1.000,0.0332,0.2084,0.1168,3.5832,3.8061,9.3893,-4.3893,-1.00000,-1.00000,-1.00000,-1.00000,-inf,0.017,-inf,-inf,0.256,746.140,-271.140
0,10,10.000,0.800,8.000,cruise,14000.0,3361.3,17126.750,148.161,44.448,321.284,inf,6.153,6.048,36.175,inf,0.000,7.148,1.144,3.200,0.000,1.017,634.063,46.834,0.84062,0.02826,1232.406,115.721,115.721,1112.878,0.543,0.134,240155,1.000,0.0332,0.1804,0.0958,3.0938,3.1508,8.2446,-3.2446,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.016,-inf,-inf,0.256,609.063,-134.063
0,10,10.000,0.900,9.000,high_thrust,14000.0,4650.4,26714.249,481.756,144.527,488.798,inf,6.168,6.048,43.686,inf,0.000,7.148,1.144,3.200,0.000,1.020,964.654,71.253,1.31146,0.06975,1922.706,180.502,180.502,1112.878,0.543,0.183,240155,1.000,0.0333,0.2644,0.1618,4.5945,5.4159,12.0103,-7.0103,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.001,-inf,-inf,0.256,939.654,-464.654
0,10,10.000,0.900,9.000,balanced,14000.0,3732.4,22254.249,229.072,68.722,407.187,inf,6.156,6.048,40.221,inf,0.000,7.148,1.144,3.200,0.000,1.018,803.594,59.357,1.09243,0.04036,1601.586,150.367,150.367,1112.878,0.543,0.148,240155,1.000,0.0333,0.2260,0.1305,3.8966,4.1672,10.0638,-5.0638,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.013,-inf,-inf,0.256,778.594,-303.594
0,10,10.000,0.900,9.000,cruise,14000.0,3334.0,18818.030,156.661,46.998,334.806,inf,6.157,6.048,36.845,inf,0.000,7.148,1.144,3.200,0.000,1.018,660.748,48.806,0.92367,0.03025,1354.178,127.149,127.149,1112.878,0.543,0.133,240155,1.000,0.0333,0.1956,0.1071,3.3590,3.4497,8.8086,-3.8086,-1.00000,-1.00000,-1.00000,-1.00000,-inf,-0.012,-inf,-inf,0.256,635.748,-160.748
0,12,4.000,0.400,1.600,high_thrust,14000.0,11000.0,137.940,37.036,11.111,7.815,10.202,0.190,6.048,15.452,7.857,0.488,7.148,1.144,3.200,0.766,0.031,80.331,1.139,0.00524,0.00141,7.676,0.777,0.777,1112.878,0.217,0.173,38507,0.803,0.0033,0.0023,0.0003,0.0705,0.0971,2.1676,2.8324,0.00000,0.00000,0.01998,0.00000,-2.897,-5.979,7.596,2.373,0.256,55.331,419.669
0,12,4.000,0.400,1.600,balanced,14000.0,11000.0,119.806,44.250,13.275,6.904,9.913,1.733,6.048,14.764,7.857,0.488,7.148,1.144,3.200,0.696,0.286,70.960,1.006,0.00449,0.00178,6.588,0.675,0.675,1112.878,0.217,0.173,38507,0.803,0.0033,0.0020,0.0002,0.0667,0.1085,2.1751,2.8249,0.00000,0.00000,0.01998,0.00000,-3.505,-4.437,6.907,2.294,0.256,45.960,429.040
0,12,4.000,0.400,1.600,cruise,14000.0,11000.0,104.167,43.760,13.128,5.837,9.635,2.069,6.048,13.897,7.857,0.488,7.148,1.144,3.200,0.606,0.342,59.999,0.851,0.00385,0.00176,5.650,0.587,0.587,1112.878,0.217,0.173,38507,0.803,0.0033,0.0018,0.0002,0.0633,0.1049,2.1682,2.8318,0.00000,0.00000,0.01998,0.00000,-4.280,-4.101,6.041,2.177,0.256,34.999,440.001
0,12,4.000,0.500,2.000,high_thrust,14000.0,11000.0,162.944,42.320,12.696,8.450,10.424,0.205,6.048,15.908,7.857,0.488,7.148,1.144,3.200,0.811,0.034,86.857,1.232,0.00626,0.00168,9.177,0.917,0.917,1112.878,0.217,0.173,38507,0.803,0.0033,0.0027,0.0003,0.0758,0.1118,2.1876,2.8124,0.00000,0.00000,0.01998,0.00000,-2.495,-5.964,8.052,2.419,0.256,61.857,413.143
0,12,4.000,0.500,2.000,balanced,14000.0,11000.0,141.266,50.944,15.283,7.464,10.086,1.873,6.048,15.192,7.857,0.488,7.148,1.144,3.200,0.740,0.310,76.725,1.088,0.00537,0.00213,7.876,0.795,0.795,1112.878,0.217,0.173,38507,0.803,0.0033,0.0023,0.0003,0.0713,0.1254,2.1967,2.8033,0.00000,0.00000,0.01998,0.00000,-3.126,-4.296,7.336,2.344,0.256,51.725,423.275
